profil,date,conso_ref
P018,2022-06-05,0.08328858
P018,2022-06-06,0.08226864
P018,2022-06-07,0.09072453
P018,2022-06-08,0.09099749
P018,2022-06-09,0.09127045
P018,2022-06-10,0.0915434
P018,2022-06-11,0.07716893999999999
P018,2022-06-12,0.076149
P018,2022-06-13,0.09236227999999999
P018,2022-06-14,0.09263524
P018,2022-06-15,0.09290819
P018,2022-06-16,0.09241859
P018,2022-06-17,0.09192898
P018,2022-06-18,0.07179713500000001
P018,2022-06-19,0.07113075
P018,2022-06-20,0.09046015666666667
P018,2022-06-21,0.08997055
P018,2022-06-22,0.08948094
P018,2022-06-23,0.08899133
P018,2022-06-24,0.08850173
P018,2022-06-25,0.06819309833333334
P018,2022-06-26,0.06770349
P018,2022-06-27,0.0870329
P018,2022-06-28,0.08654329
P018,2022-06-29,0.08605369
P018,2022-06-30,0.08556408
P018,2022-07-01,0.08507447
P018,2022-07-02,0.06476584833333333
P018,2022-07-03,0.06427624
P018,2022-07-04,0.08360564666666667
P018,2022-07-05,0.08311604
P018,2022-07-06,0.08262643
P018,2022-07-07,0.08213683
P018,2022-07-08,0.08164722
P018,2022-07-09,0.06133859666666666
P018,2022-07-10,0.06084899
P018,2022-07-11,0.08017839666666667
P018,2022-07-12,0.07968879
P018,2022-07-13,0.07919918
P018,2022-07-14,0.05889056
P018,2022-07-15,0.07821996
P018,2022-07-16,0.05836007333333333
P018,2022-07-17,0.05809483
P018,2022-07-18,0.07776079666666666
P018,2022-07-19,0.07760774
P018,2022-07-20,0.07745468
P018,2022-07-21,0.07730162
P018,2022-07-22,0.07714856
P018,2022-07-23,0.05717648833333333
P018,2022-07-24,0.05702343
P018,2022-07-25,0.07668939666666666
P018,2022-07-26,0.07653634
P018,2022-07-27,0.07638328
P018,2022-07-28,0.07623022
P018,2022-07-29,0.07607716
P018,2022-07-30,0.05610508833333333
P018,2022-07-31,0.05595203
P018,2022-08-01,0.07572003
P018,2022-08-02,0.07561799
P018,2022-08-03,0.07546493
P018,2022-08-04,0.07531188
P018,2022-08-05,0.07515882
P018,2022-08-06,0.05518674666666667
P018,2022-08-07,0.05503369
P018,2022-08-08,0.07469964666666666
P018,2022-08-09,0.07454659
P018,2022-08-10,0.07439353
P018,2022-08-11,0.07424048
P018,2022-08-12,0.07408742
P018,2022-08-13,0.05411534666666667
P018,2022-08-14,0.05396229
P018,2022-08-15,0.05380923
P018,2022-08-16,0.07427091
P018,2022-08-17,0.07491358
P018,2022-08-18,0.07555624
P018,2022-08-19,0.07619891
P018,2022-08-20,0.057022555
P018,2022-08-21,0.05766522
P018,2022-08-22,0.07812690333333333
P018,2022-08-23,0.07876957
P018,2022-08-24,0.07941223
P018,2022-08-25,0.0800549
P018,2022-08-26,0.08069756
P018,2022-08-27,0.061521215
P018,2022-08-28,0.06216388
P018,2022-08-29,0.08262555666666667
P018,2022-08-30,0.08326822
P018,2022-08-31,0.08391089
P018,2022-09-01,0.08391089
P018,2022-09-02,0.08455355
P018,2022-09-03,0.06548430666666666
P018,2022-09-04,0.06601986
P018,2022-09-05,0.08648154666666666
P018,2022-09-06,0.08712421
P018,2022-09-07,0.08776688
P018,2022-09-08,0.08840954
P018,2022-09-09,0.08905221
P018,2022-09-10,0.069875855
P018,2022-09-11,0.07051852
P018,2022-09-12,0.09098020333333333
P018,2022-09-13,0.09162287
P018,2022-09-14,0.09226553
P018,2022-09-15,0.09290819
P018,2022-09-16,0.09144837
P018,2022-09-17,0.06490694666666666
P018,2022-09-18,0.0636561
P018,2022-09-19,0.11965399987886524
P018,2022-09-20,0.14430341
P018,2022-09-21,0.16259021
P018,2022-09-22,0.18290028
P018,2022-09-23,0.20461552
P018,2022-09-24,0.1530731377158989
P018,2022-09-25,0.17493318
P018,2022-09-26,0.26890842484187305
P018,2022-09-27,0.29052747
P018,2022-09-28,0.31259507
P018,2022-09-29,0.33289477
P018,2022-09-30,0.35393997
P018,2022-10-01,0.27701000333333314
P018,2022-10-02,0.29375405
P018,2022-10-03,0.41945887515812696
P018,2022-10-04,0.4398138
P018,2022-10-05,0.46041368
P018,2022-10-06,0.48205123
P018,2022-10-07,0.5036928
P018,2022-10-08,0.3971531717343316
P018,2022-10-09,0.41489056
P018,2022-10-10,0.5704085030170795
P018,2022-10-11,0.59471473
P018,2022-10-12,0.61762332
P018,2022-10-13,0.64232999
P018,2022-10-14,0.66916354
P018,2022-10-15,0.5404574350676647
P018,2022-10-16,0.56268872
P018,2022-10-17,0.7498405863504125
P018,2022-10-18,0.77960336
P018,2022-10-19,0.80847192
P018,2022-10-20,0.8356601
P018,2022-10-21,0.86528271
P018,2022-10-22,0.7309343999323351
P018,2022-10-23,0.75840563
P018,2022-10-24,0.9557764103162543
P018,2022-10-25,0.98409169
P018,2022-10-26,1.01280047
P018,2022-10-27,1.04304576
P018,2022-10-28,1.07245657
P018,2022-10-29,0.9299447425338323
P018,2022-10-30,0.95887739
P018,2022-10-31,1.1630255699999998
P018,2022-11-01,1.01472726
P018,2022-11-02,1.22273948
P018,2022-11-03,1.25351677
P018,2022-11-04,1.28255546
P018,2022-11-05,1.1313855438376044
P018,2022-11-06,1.15877759
P018,2022-11-07,1.3729475378589522
P018,2022-11-08,1.40512044
P018,2022-11-09,1.434448
P018,2022-11-10,1.46435043
P018,2022-11-11,1.30202166
P018,2022-11-12,1.331702092398503
P018,2022-11-13,1.35961
P018,2022-11-14,1.5813587696837461
P018,2022-11-15,1.61233067
P018,2022-11-16,1.63801735
P018,2022-11-17,1.66493338
P018,2022-11-18,1.69238239
P018,2022-11-19,1.5097438917343318
P018,2022-11-20,1.53487616
P018,2022-11-21,1.7697434533333332
P018,2022-11-22,1.79507733
P018,2022-11-23,1.81963989
P018,2022-11-24,1.84333295
P018,2022-11-25,1.8674165
P018,2022-11-26,1.6650720047970053
P018,2022-11-27,1.68458267
P018,2022-11-28,1.9359005218247933
P018,2022-11-29,1.95758765
P018,2022-11-30,1.97754531
P018,2022-12-01,1.99773629
P018,2022-12-02,2.01847995
P018,2022-12-03,1.7952085299323353
P018,2022-12-04,1.81258853
P018,2022-12-05,2.077310422141047
P018,2022-12-06,2.09318117
P018,2022-12-07,2.11042439
P018,2022-12-08,2.1269902
P018,2022-12-09,2.14341203
P018,2022-12-10,1.901069663265669
P018,2022-12-11,1.91484929
P018,2022-12-12,2.1904235536495875
P018,2022-12-13,2.20408539
P018,2022-12-14,2.2167832
P018,2022-12-15,2.23078576
P018,2022-12-16,2.24175952
P018,2022-12-17,1.9878474047293402
P018,2022-12-18,1.9968587
P018,2022-12-19,2.2801731506325087
P018,2022-12-20,2.28805426
P018,2022-12-21,2.29866391
P018,2022-12-22,2.30686538
P018,2022-12-23,2.31713843
P018,2022-12-24,2.0502418848646706
P018,2022-12-25,2.05724339
P018,2022-12-26,2.341143413333334
P018,2022-12-27,2.34868867
P018,2022-12-28,2.3540758
P018,2022-12-29,2.35942536
P018,2022-12-30,2.36708981
P018,2022-12-31,2.0923040159348303
P018,2023-01-01,2.09890556
P018,2023-01-02,2.3813323500000005
P018,2023-01-03,2.38638859
P018,2023-01-04,2.3894804
P018,2023-01-05,2.39196147
P018,2023-01-06,2.39540385
P018,2023-01-07,2.1222322905965063
P018,2023-01-08,2.12373781
P018,2023-01-09,2.4033336251581265
P018,2023-01-10,2.40427499
P018,2023-01-11,2.40474787
P018,2023-01-12,2.4061195
P018,2023-01-13,2.40715322
P018,2023-01-14,2.133153645799501
P018,2023-01-15,2.1343634
P018,2023-01-16,2.4072552584914604
P018,2023-01-17,2.40614445
P018,2023-01-18,2.405432
P018,2023-01-19,2.40365595
P018,2023-01-20,2.40215295
P018,2023-01-21,2.1316698633333333
P018,2023-01-22,2.13111903
P018,2023-01-23,2.3954092718247937
P018,2023-01-24,2.3920244
P018,2023-01-25,2.38879337
P018,2023-01-26,2.38624394
P018,2023-01-27,2.38245722
P018,2023-01-28,2.115220934200499
P018,2023-01-29,2.11279877
P018,2023-01-30,2.3670149130170794
P018,2023-01-31,2.36350144
P018,2023-02-01,2.3577036
P018,2023-02-02,2.35192101
P018,2023-02-03,2.34444093
P018,2023-02-04,2.083811448265668
P018,2023-02-05,2.07807319
P018,2023-02-06,2.3221778081752062
P018,2023-02-07,2.31529463
P018,2023-02-08,2.30744686
P018,2023-02-09,2.29918271
P018,2023-02-10,2.2896031
P018,2023-02-11,2.032989398198004
P018,2023-02-12,2.02390502
P018,2023-02-13,2.2583810484914606
P018,2023-02-14,2.24671879
P018,2023-02-15,2.23650512
P018,2023-02-16,2.22512087
P018,2023-02-17,2.21160452
P018,2023-02-18,1.9594641948646705
P018,2023-02-19,1.94733926
P018,2023-02-20,2.1713552869829207
P018,2023-02-21,2.15598444
P018,2023-02-22,2.14184469
P018,2023-02-23,2.12663844
P018,2023-02-24,2.11001479
P018,2023-02-25,1.86435261486467
P018,2023-02-26,1.84893868
P018,2023-02-27,2.060256216982921
P018,2023-02-28,2.04158099
P018,2023-03-01,2.02330907
P018,2023-03-02,2.00686052
P018,2023-03-03,1.98566153
P018,2023-03-04,1.746719905528842
P018,2023-03-05,1.72632617
P018,2023-03-06,1.9262268303162544
P018,2023-03-07,1.90425178
P018,2023-03-08,1.88325941
P018,2023-03-09,1.86137773
P018,2023-03-10,1.83973923
P018,2023-03-11,1.6077077951353294
P018,2023-03-12,1.58891043
P018,2023-03-13,1.7714079099999998
P018,2023-03-14,1.74862898
P018,2023-03-15,1.72460763
P018,2023-03-16,1.70111849
P018,2023-03-17,1.67694229
P018,2023-03-18,1.4554342624661678
P018,2023-03-19,1.43289308
P018,2023-03-20,1.605141732141048
P018,2023-03-21,1.57877457
P018,2023-03-22,1.55420425
P018,2023-03-23,1.52912384
P018,2023-03-24,1.50221456
P018,2023-03-25,1.297366212398503
P018,2023-03-26,1.2732881
P018,2023-03-27,1.427463518175206
P018,2023-03-28,1.40314258
P018,2023-03-29,1.3771287
P018,2023-03-30,1.35300052
P018,2023-03-31,1.32678195
P018,2023-04-01,1.1383111814285718
P018,2023-04-02,1.1139270109172805
P018,2023-04-03,1.2537604716057857
P018,2023-04-04,1.2284947977371905
P018,2023-04-05,1.203229123868595
P018,2023-04-06,1.17796345
P018,2023-04-07,1.152926
P018,2023-04-08,0.9830015569594011
P018,2023-04-09,0.9600445660811977
P018,2023-04-10,0.9388601
P018,2023-04-11,1.0587957454743813
P018,2023-04-12,1.03296144
P018,2023-04-13,1.00850441
P018,2023-04-14,0.98511677
P018,2023-04-15,0.8347128901353297
P018,2023-04-16,0.8137457326691618
P018,2023-04-17,0.9144240966666668
P018,2023-04-18,0.8932406888077147
P018,2023-04-19,0.86812675
P018,2023-04-20,0.84541199
P018,2023-04-21,0.82262035
P018,2023-04-22,0.7020691282656685
P018,2023-04-23,0.6831725641328341
P018,2023-04-24,0.7558681081752063
P018,2023-04-25,0.7328705163504126
P018,2023-04-26,0.71183819
P018,2023-04-27,0.68995002
P018,2023-04-28,0.66874465
P018,2023-04-29,0.5746116449323351
P018,2023-04-30,0.5563528574661675
P018,2023-05-01,0.53809407
P018,2023-05-02,0.5806621696837458
P018,2023-05-03,0.56019224
P018,2023-05-04,0.53824401
P018,2023-05-05,0.51672918
P018,2023-05-06,0.44990961653133726
P018,2023-05-07,0.43148277326566875
P018,2023-05-08,0.41305593
P018,2023-05-09,0.4307295118247936
P018,2023-05-10,0.40881082
P018,2023-05-11,0.3879527
P018,2023-05-12,0.36806927
P018,2023-05-13,0.32648625
P018,2023-05-14,0.3109489547970057
P018,2023-05-15,0.30390463119228533
P018,2023-05-16,0.2851988433333332
P018,2023-05-17,0.26452779
P018,2023-05-18,0.23084103173433157
P018,2023-05-19,0.22558861
P018,2023-05-20,0.19079664826566836
P018,2023-05-21,0.16900193173433142
P018,2023-05-22,0.1597591538685954
P018,2023-05-23,0.14121697773719072
P018,2023-05-24,0.1226748016057857
P018,2023-05-25,0.10216736
P018,2023-05-26,0.09082073
P018,2023-05-27,0.0814464754605338
P018,2023-05-28,0.0854273477302669
P018,2023-05-29,0.08940822
P018,2023-05-30,0.0881619472386074
P018,2023-05-31,0.08908678
P018,2023-06-01,0.08908678
P018,2023-06-02,0.089359739999999993
P018,2023-06-03,0.08498848
P018,2023-06-04,0.08413853
P018,2023-06-05,0.09017861
P018,2023-06-06,0.09045157
P018,2023-06-07,0.09072453
P018,2023-06-08,0.09099749
P018,2023-06-09,0.09127045
P018,2023-06-10,0.07818888
P018,2023-06-11,0.07716893999999999
P018,2023-06-12,0.09208932
P018,2023-06-13,0.09236227999999999
P018,2023-06-14,0.09263524
P018,2023-06-15,0.09290819
P018,2023-06-16,0.09241859
P018,2023-06-17,0.07246352
P018,2023-06-18,0.07179713500000001
P018,2023-06-19,0.09094976333333334
P018,2023-06-20,0.09046015666666667
P018,2023-06-21,0.08997055
P018,2023-06-22,0.08948094
P018,2023-06-23,0.08899133
P018,2023-06-24,0.06868270666666668
P018,2023-06-25,0.06819309833333334
P018,2023-06-26,0.08752251
P018,2023-06-27,0.0870329
P018,2023-06-28,0.08654329
P018,2023-06-29,0.08605369
P018,2023-06-30,0.08556408
P018,2023-07-01,0.06525545666666667
P018,2023-07-02,0.06476584833333333
P018,2023-07-03,0.08409525333333333
P018,2023-07-04,0.08360564666666667
P018,2023-07-05,0.08311604
P018,2023-07-06,0.08262643
P018,2023-07-07,0.08213683
P018,2023-07-08,0.06182820333333333
P018,2023-07-09,0.06133859666666666
P018,2023-07-10,0.08066800333333334
P018,2023-07-11,0.08017839666666667
P018,2023-07-12,0.07968879
P018,2023-07-13,0.07919918
P018,2023-07-14,0.05889056
P018,2023-07-15,0.05862531666666667
P018,2023-07-16,0.05836007333333333
P018,2023-07-17,0.07791385333333334
P018,2023-07-18,0.07776079666666666
P018,2023-07-19,0.07760774
P018,2023-07-20,0.07745468
P018,2023-07-21,0.07730162
P018,2023-07-22,0.05732954666666667
P018,2023-07-23,0.05717648833333333
P018,2023-07-24,0.07684245333333334
P018,2023-07-25,0.07668939666666666
P018,2023-07-26,0.07653634
P018,2023-07-27,0.07638328
P018,2023-07-28,0.07623022
P018,2023-07-29,0.05625814666666667
P018,2023-07-30,0.05610508833333333
P018,2023-07-31,0.07582207
P018,2023-08-01,0.07572003
P018,2023-08-02,0.07561799
P018,2023-08-03,0.07546493
P018,2023-08-04,0.07531188
P018,2023-08-05,0.05533980333333333
P018,2023-08-06,0.05518674666666667
P018,2023-08-07,0.07485270333333334
P018,2023-08-08,0.07469964666666666
P018,2023-08-09,0.07454659
P018,2023-08-10,0.07439353
P018,2023-08-11,0.07424048
P018,2023-08-12,0.05426840333333333
P018,2023-08-13,0.05411534666666667
P018,2023-08-14,0.07404654333333334
P018,2023-08-15,0.05380923
P018,2023-08-16,0.07427091
P018,2023-08-17,0.07491358
P018,2023-08-18,0.07555624
P018,2023-08-19,0.05637989
P018,2023-08-20,0.057022555
P018,2023-08-21,0.07748423666666666
P018,2023-08-22,0.07812690333333333
P018,2023-08-23,0.07876957
P018,2023-08-24,0.07941223
P018,2023-08-25,0.0800549
P018,2023-08-26,0.06087855
P018,2023-08-27,0.061521215
P018,2023-08-28,0.08198289333333333
P018,2023-08-29,0.08262555666666667
P018,2023-08-30,0.08326822
P018,2023-08-31,0.08391089
P018,2023-09-01,0.08391089
P018,2023-09-02,0.06494875333333333
P018,2023-09-03,0.06548430666666666
P018,2023-09-04,0.08583888333333334
P018,2023-09-05,0.08648154666666666
P018,2023-09-06,0.08712421
P018,2023-09-07,0.08776688
P018,2023-09-08,0.08840954
P018,2023-09-09,0.06923319
P018,2023-09-10,0.069875855
P018,2023-09-11,0.09033753666666666
P018,2023-09-12,0.09098020333333333
P018,2023-09-13,0.09162287
P018,2023-09-14,0.09226553
P018,2023-09-15,0.09290819
P018,2023-09-16,0.06615779333333333
P018,2023-09-17,0.06490694666666666
P018,2023-09-18,0.10482126993943262
P018,2023-09-19,0.11965399987886524
P018,2023-09-20,0.14430341
P018,2023-09-21,0.16259021
P018,2023-09-22,0.18290028
P018,2023-09-23,0.12944057063479222
P018,2023-09-24,0.1530731377158989
P018,2023-09-25,0.2472893796837458
P018,2023-09-26,0.26890842484187305
P018,2023-09-27,0.29052747
P018,2023-09-28,0.31259507
P018,2023-09-29,0.33289477
P018,2023-09-30,0.2584934318696611
P018,2023-10-01,0.27701000333333314
P018,2023-10-02,0.3971386848418731
P018,2023-10-03,0.41945887515812696
P018,2023-10-04,0.4398138
P018,2023-10-05,0.46041368
P018,2023-10-06,0.48205123
P018,2023-10-07,0.379415783468663
P018,2023-10-08,0.3971531717343316
P018,2023-10-09,0.5480675415085395
P018,2023-10-10,0.5704085030170795
P018,2023-10-11,0.59471473
P018,2023-10-12,0.61762332
P018,2023-10-13,0.64232999
P018,2023-10-14,0.519998674932335
P018,2023-10-15,0.5404574350676647
P018,2023-10-16,0.7220430781752064
P018,2023-10-17,0.7498405863504125
P018,2023-10-18,0.77960336
P018,2023-10-19,0.80847192
P018,2023-10-20,0.8356601
P018,2023-10-21,0.7016906450676648
P018,2023-10-22,0.7309343999323351
P018,2023-10-23,0.9235305996837461
P018,2023-10-24,0.9557764103162543
P018,2023-10-25,0.98409169
P018,2023-10-26,1.01280047
P018,2023-10-27,1.04304576
P018,2023-10-28,0.9010120950676649
P018,2023-10-29,0.9299447425338323
P018,2023-10-30,1.1331686149999998
P018,2023-10-31,1.1630255699999998
P018,2023-11-01,1.01472726
P018,2023-11-02,1.22273948
P018,2023-11-03,1.25351677
P018,2023-11-04,1.1004484480811976
P018,2023-11-05,1.1313855438376044
P018,2023-11-06,1.3427399011922856
P018,2023-11-07,1.3729475378589522
P018,2023-11-08,1.40512044
P018,2023-11-09,1.434448
P018,2023-11-10,1.46435043
P018,2023-11-11,1.30202166
P018,2023-11-12,1.331702092398503
P018,2023-11-13,1.5523521348418732
P018,2023-11-14,1.5813587696837461
P018,2023-11-15,1.61233067
P018,2023-11-16,1.63801735
P018,2023-11-17,1.66493338
P018,2023-11-18,1.488156673062674
P018,2023-11-19,1.5097438917343318
P018,2023-11-20,1.7463748421410477
P018,2023-11-21,1.7697434533333332
P018,2023-11-22,1.79507733
P018,2023-11-23,1.81963989
P018,2023-11-24,1.84333295
P018,2023-11-25,1.645561339594011
P018,2023-11-26,1.6650720047970053
P018,2023-11-27,1.9122481281752064
P018,2023-11-28,1.9359005218247933
P018,2023-11-29,1.95758765
P018,2023-11-30,1.97754531
P018,2023-12-01,1.99773629
P018,2023-12-02,1.7778285298646705
P018,2023-12-03,1.7952085299323353
P018,2023-12-04,2.059474408807714
P018,2023-12-05,2.077310422141047
P018,2023-12-06,2.09318117
P018,2023-12-07,2.11042439
P018,2023-12-08,2.1269902
P018,2023-12-09,1.887290036531337
P018,2023-12-10,1.901069663265669
P018,2023-12-11,2.1747964518247933
P018,2023-12-12,2.1904235536495875
P018,2023-12-13,2.20408539
P018,2023-12-14,2.2167832
P018,2023-12-15,2.23078576
P018,2023-12-16,1.97529105986467
P018,2023-12-17,1.9878474047293402
P018,2023-12-18,2.2663962448418733
P018,2023-12-19,2.2801731506325087
P018,2023-12-20,2.28805426
P018,2023-12-21,2.29866391
P018,2023-12-22,2.30686538
P018,2023-12-23,2.043240379729341
P018,2023-12-24,2.0502418848646706
P018,2023-12-25,2.05724339
P018,2023-12-26,2.341143413333334
P018,2023-12-27,2.34868867
P018,2023-12-28,2.3540758
P018,2023-12-29,2.35942536
P018,2023-12-30,2.089247521463672
P018,2023-12-31,2.0923040159348303
P018,2024-01-01,2.09890556
P018,2024-01-02,2.3813323500000005
P018,2024-01-03,2.38638859
P018,2024-01-04,2.3894804
P018,2024-01-05,2.39196147
P018,2024-01-06,2.118954246396007
P018,2024-01-07,2.1222322905965063
P018,2024-01-08,2.400426994841873
P018,2024-01-09,2.4033336251581265
P018,2024-01-10,2.40427499
P018,2024-01-11,2.40474787
P018,2024-01-12,2.4061195
P018,2024-01-13,2.131943891599002
P018,2024-01-14,2.133153645799501
P018,2024-01-15,2.4083660669829206
P018,2024-01-16,2.4072552584914604
P018,2024-01-17,2.40614445
P018,2024-01-18,2.405432
P018,2024-01-19,2.40365595
P018,2024-01-20,2.1322206966666664
P018,2024-01-21,2.1316698633333333
P018,2024-01-22,2.3987941436495874
P018,2024-01-23,2.3954092718247937
P018,2024-01-24,2.3920244
P018,2024-01-25,2.38879337
P018,2024-01-26,2.38624394
P018,2024-01-27,2.1194156231980035
P018,2024-01-28,2.115220934200499
P018,2024-01-29,2.3744589169829204
P018,2024-01-30,2.3670149130170794
P018,2024-01-31,2.36350144
P018,2024-02-01,2.3577036
P018,2024-02-02,2.35192101
P018,2024-02-03,2.089549706531337
P018,2024-02-04,2.083811448265668
P018,2024-02-05,2.3310262518247935
P018,2024-02-06,2.3221778081752062
P018,2024-02-07,2.31529463
P018,2024-02-08,2.30744686
P018,2024-02-09,2.29918271
P018,2024-02-10,2.0420737763960077
P018,2024-02-11,2.032989398198004
P018,2024-02-12,2.2700433069829207
P018,2024-02-13,2.2583810484914606
P018,2024-02-14,2.24671879
P018,2024-02-15,2.23650512
P018,2024-02-16,2.22512087
P018,2024-02-17,1.9715891297293406
P018,2024-02-18,1.9594641948646705
P018,2024-02-19,2.1847608684914603
P018,2024-02-20,2.1713552869829207
P018,2024-02-21,2.15598444
P018,2024-02-22,2.14184469
P018,2024-02-23,2.12663844
P018,2024-02-24,1.877994024932335
P018,2024-02-25,1.86435261486467
P018,2024-02-26,2.0769661784914604
P018,2024-02-27,2.060256216982921
P018,2024-02-28,2.04158099
P018,2024-02-29,2.03244503
P018,2024-03-01,2.02330907
P018,2024-03-02,1.7843379964361819
P018,2024-03-03,1.7638190377594511
P018,2024-03-04,1.9662464
P018,2024-03-05,1.9442713496837456
P018,2024-03-06,1.9262268303162544
P018,2024-03-07,1.90425178
P018,2024-03-08,1.88325941
P018,2024-03-09,1.6488475749999998
P018,2024-03-10,1.6282776850676643
P018,2024-03-11,1.81696577
P018,2024-03-12,1.7961521054743812
P018,2024-03-13,1.7714079099999998
P018,2024-03-14,1.74862898
P018,2024-03-15,1.72460763
P018,2024-03-16,1.5005166273985031
P018,2024-03-17,1.4779754449323355
P018,2024-03-18,1.65198026
P018,2024-03-19,1.6275783633333332
P018,2024-03-20,1.605141732141048
P018,2024-03-21,1.57877457
P018,2024-03-22,1.55420425
P018,2024-03-23,1.3437499123985026
P018,2024-03-24,1.3178992752029943
P018,2024-03-25,1.47807066
P018,2024-03-26,1.4517844563504123
P018,2024-03-27,1.427463518175206
P018,2024-03-28,1.40314258
P018,2024-03-29,1.3771287
P018,2024-03-30,1.1835344728571433
P018,2024-03-31,1.1591503023458518
P018,2024-04-01,1.1383111814285718
P018,2024-04-02,1.27706088
P018,2024-04-03,1.2537604716057857
P018,2024-04-04,1.2284947977371905
P018,2024-04-05,1.203229123868595
P018,2024-04-06,1.0253704891217967
P018,2024-04-07,1.0041860230405988
P018,2024-04-08,1.12928224
P018,2024-04-09,1.10456856
P018,2024-04-10,1.08069952
P018,2024-04-11,1.0587957454743813
P018,2024-04-12,1.03296144
P018,2024-04-13,0.8748746802706593
P018,2024-04-14,0.855680047601497
P018,2024-04-15,0.96136636
P018,2024-04-16,0.93757277000000006
P018,2024-04-17,0.9144240966666668
P018,2024-04-18,0.8932406888077147
P018,2024-04-19,0.86812675
P018,2024-04-20,0.7363172069373258
P018,2024-04-21,0.7174206428044916
P018,2024-04-22,0.80181469
P018,2024-04-23,0.7788657
P018,2024-04-24,0.7558681081752063
P018,2024-04-25,0.7328705163504126
P018,2024-04-26,0.71183819
P018,2024-04-27,0.6093566950676647
P018,2024-04-28,0.591097907601497
P018,2024-04-29,0.64748467
P018,2024-04-30,0.62553256
P018,2024-05-01,0.53809407
P018,2024-05-02,0.5806621696837458
P018,2024-05-03,0.56019224
P018,2024-05-04,0.4849907782656686
P018,2024-05-05,0.46656393500000015
P018,2024-05-06,0.49484829
P018,2024-05-07,0.47260163
P018,2024-05-08,0.41305593
P018,2024-05-09,0.3960097
P018,2024-05-10,0.40881082
P018,2024-05-11,0.3621342373985028
P018,2024-05-12,0.3443102436992514
P018,2024-05-13,0.3463224772628095
P018,2024-05-14,0.32654095
P018,2024-05-15,0.30390463119228533
P018,2024-05-16,0.2851988433333332
P018,2024-05-17,0.26452779
P018,2024-05-18,0.23084103173433157
P018,2024-05-19,0.21081884000000012
P018,2024-05-20,0.19079664826566836
P018,2024-05-21,0.17830133
P018,2024-05-22,0.1597591538685954
P018,2024-05-23,0.14121697773719072
P018,2024-05-24,0.1226748016057857
P018,2024-05-25,0.10587674950267195
P018,2024-05-26,0.09035984900534391
P018,2024-05-27,0.08799495
P018,2024-05-28,0.0882679
P018,2024-05-29,0.0872371144772148
P018,2024-05-30,0.0881619472386074
P018,2024-05-31,0.08908678
P018,2024-06-01,0.08668838
P018,2024-06-02,0.08583843
P018,2024-06-03,0.0896327
P018,2024-06-04,0.08990565
P018,2024-06-05,0.09017861
P018,2024-06-06,0.09045157
P018,2024-06-07,0.09072453
P018,2024-06-08,0.08022876
P018,2024-06-09,0.07920882
P018,2024-06-10,0.0915434
P018,2024-06-11,0.09181636
P018,2024-06-12,0.09208932
P018,2024-06-13,0.09236227999999999
P018,2024-06-14,0.09263524
P018,2024-06-15,0.07379629
P018,2024-06-16,0.073129905
P018,2024-06-17,0.09192898
P018,2024-06-18,0.09143937
P018,2024-06-19,0.09094976333333334
P018,2024-06-20,0.09046015666666667
P018,2024-06-21,0.08997055
P018,2024-06-22,0.06966192333333333
P018,2024-06-23,0.06917231500000001
P018,2024-06-24,0.08850173
P018,2024-06-25,0.08801212
P018,2024-06-26,0.08752251
P018,2024-06-27,0.0870329
P018,2024-06-28,0.08654329
P018,2024-06-29,0.06623467333333333
P018,2024-06-30,0.06574506499999999
P018,2024-07-01,0.08507447
P018,2024-07-02,0.08458486
P018,2024-07-03,0.08409525333333333
P018,2024-07-04,0.08360564666666667
P018,2024-07-05,0.08311604
P018,2024-07-06,0.06280741666666667
P018,2024-07-07,0.06231781
P018,2024-07-08,0.08164722
P018,2024-07-09,0.08115761
P018,2024-07-10,0.08066800333333334
P018,2024-07-11,0.08017839666666667
P018,2024-07-12,0.07968879
P018,2024-07-13,0.059380166666666664
P018,2024-07-14,0.05889056
P018,2024-07-15,0.07821996
P018,2024-07-16,0.07806691
P018,2024-07-17,0.07791385333333334
P018,2024-07-18,0.07776079666666666
P018,2024-07-19,0.07760774
P018,2024-07-20,0.05763566333333333
P018,2024-07-21,0.057482605
P018,2024-07-22,0.07714856
P018,2024-07-23,0.07699551
P018,2024-07-24,0.07684245333333334
P018,2024-07-25,0.07668939666666666
P018,2024-07-26,0.07653634
P018,2024-07-27,0.05656426333333333
P018,2024-07-28,0.056411205
P018,2024-07-29,0.07607716
P018,2024-07-30,0.07592411
P018,2024-07-31,0.07582207
P018,2024-08-01,0.07572003
P018,2024-08-02,0.07561799
P018,2024-08-03,0.05564591666666667
P018,2024-08-04,0.055492860000000005
P018,2024-08-05,0.07515882
P018,2024-08-06,0.07500576
P018,2024-08-07,0.07485270333333334
P018,2024-08-08,0.07469964666666666
P018,2024-08-09,0.07454659
P018,2024-08-10,0.05457451666666667
P018,2024-08-11,0.054421460000000005
P018,2024-08-12,0.07408742
P018,2024-08-13,0.07393436
P018,2024-08-14,0.07404654333333334
P018,2024-08-15,0.05380923
P018,2024-08-16,0.07427091
P018,2024-08-17,0.05509456
P018,2024-08-18,0.055737225
P018,2024-08-19,0.07619891
P018,2024-08-20,0.07684157
P018,2024-08-21,0.07748423666666666
P018,2024-08-22,0.07812690333333333
P018,2024-08-23,0.07876957
P018,2024-08-24,0.05959322
P018,2024-08-25,0.060235885
P018,2024-08-26,0.08069756
P018,2024-08-27,0.08134023
